Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
E2973,HR,37,119596,11,40,64,No
E2974,IT,43,115018,21,56,97,Yes
E2975,Finance,27,36571,15,36,53,No
E2976,Operations,27,117276,3,49,53,No
E2977,Marketing,35,39142,16,32,41,No
E2978,IT,54,45104,21,55,93,Yes
E2979,Finance,24,28625,21,54,52,No
E2980,Marketing,34,59199,21,30,42,No
E2981,Marketing,34,35926,12,37,69,No
E2982,IT,36,51218,23,46,57,No
E2983,HR,27,64472,5,42,93,No
E2984,IT,52,111916,7,43,75,No
E2985,Finance,39,40566,9,34,60,No
E2986,Marketing,22,76125,21,55,92,Yes
E2987,IT,30,53205,18,53,58,No
E2988,HR,37,49717,21,51,55,No
E2989,IT,57,69984,8,52,67,No
E2990,Operations,32,45135,12,56,43,No
E2991,HR,26,48164,20,53,90,Yes
E2992,Finance,42,94489,2,58,94,No
E2993,Marketing,52,58562,10,35,54,No
E2994,IT,40,89110,19,56,40,No
E2995,HR,21,40169,9,51,87,No
E2996,Operations,26,79858,24,56,86,Yes
E2997,HR,39,41604,8,35,55,No
E2998,Operations,38,109670,24,50,93,Yes
E2999,Finance,26,108738,24,37,59,No
E3000,Marketing,53,20684,24,42,72,No
E3001,Finance,43,28007,1,47,56,No
E3002,IT,43,61787,6,52,44,No
E3003,HR,46,69582,12,33,44,No
E3004,Operations,33,94791,24,46,97,Yes
E3005,Operations,27,117798,19,58,78,No
E3006,HR,35,103629,17,34,52,No
E3007,HR,47,25782,2,32,83,No
E3008,IT,46,86770,11,33,75,No
E3009,Finance,53,77645,18,52,69,No
E3010,Operations,35,119724,23,34,96,Yes
E3011,IT,56,51996,22,43,43,No
E3012,Finance,47,49204,11,44,62,No
E3013,IT,25,37152,18,49,60,No
E3014,Operations,22,75186,8,46,60,No
E3015,HR,53,110555,15,35,45,No
E3016,HR,36,105024,9,56,63,No
E3017,Finance,43,39689,15,39,86,Yes
E3018,Marketing,58,70690,7,51,92,No
E3019,Finance,36,114042,20,52,70,No
E3020,Marketing,34,103251,13,45,58,No
E3021,IT,49,77320,13,46,77,No
E3022,IT,46,84226,1,43,51,No
E3023,Operations,55,76091,20,49,53,No
E3024,Marketing,35,99301,4,41,89,No
E3025,Operations,23,41942,24,38,99,Yes
E3026,HR,43,58712,4,44,51,No
E3027,Marketing,49,85277,4,41,95,No
E3028,Finance,54,69632,13,43,95,Yes
E3029,HR,53,58031,2,55,54,No
E3030,HR,43,40478,23,51,58,No
E3031,Finance,27,42551,15,47,67,No
E3032,HR,23,68068,4,49,79,No
E3033,Marketing,52,113608,6,35,80,No
E3034,Operations,51,55561,3,33,44,No
E3035,HR,38,22892,7,55,44,No
E3036,Marketing,27,119502,6,52,45,No
E3037,IT,21,44395,3,41,62,No
E3038,Marketing,34,38756,4,42,42,No
E3039,Operations,52,107710,10,48,76,No
E3040,Marketing,26,54651,21,51,72,No
E3041,Finance,59,86333,9,42,82,No
E3042,Operations,30,93745,6,41,97,No
E3043,IT,27,69306,20,49,60,No
E3044,Finance,46,41346,11,32,59,No
E3045,Marketing,54,48024,7,57,40,No
E3046,Operations,50,114950,18,32,78,No
E3047,IT,56,60818,4,43,86,No
E3048,Finance,41,25947,5,47,56,No
E3049,IT,37,95153,4,56,68,No
E3050,Marketing,53,106240,4,48,47,No
E3051,IT,30,114238,13,58,65,No
E3052,HR,32,87428,16,57,67,No
E3053,Finance,36,49754,14,59,73,No
E3054,IT,52,83355,11,39,65,No
E3055,Marketing,35,78241,2,46,52,No
E3056,Marketing,47,88960,22,44,83,Yes
E3057,IT,48,33418,14,48,76,No
E3058,Marketing,37,115422,24,38,52,No
E3059,Operations,22,108593,24,33,77,No
E3060,Operations,56,75184,7,44,64,No
E3061,Operations,27,24833,11,48,86,Yes
E3062,HR,33,95430,4,45,62,No
E3063,IT,35,61833,7,37,61,No
E3064,HR,45,20565,16,46,60,No
E3065,Marketing,43,60180,6,50,93,No
E3066,HR,42,38402,6,30,69,No
E3067,Marketing,46,62845,2,36,50,No
E3068,Marketing,53,95851,24,50,43,No
E3069,Finance,31,32834,8,47,72,No
E3070,Operations,30,87850,7,41,86,No
E3071,Marketing,45,57180,24,45,51,No
E3072,Finance,57,23883,14,59,48,No
E3073,Operations,58,95587,9,30,71,No
E3074,Marketing,44,31695,15,56,50,No
E3075,Marketing,53,43123,22,44,76,No
E3076,HR,37,78481,18,36,63,No
E3077,HR,44,93438,12,57,46,No
E3078,Operations,57,37573,23,46,47,No
E3079,Marketing,22,114910,19,32,72,No
E3080,IT,52,76494,13,40,64,No
E3081,HR,44,32288,7,35,40,No
E3082,Operations,29,66978,10,35,42,No
E3083,Marketing,24,92420,10,44,79,No
E3084,Marketing,37,96095,2,36,67,No
E3085,IT,37,74672,14,40,82,Yes
E3086,Operations,50,81821,13,59,72,No
E3087,Marketing,31,103661,22,56,85,Yes
E3088,HR,41,89224,6,46,40,No
E3089,IT,41,109405,9,52,77,No
E3090,Operations,38,74796,13,47,92,Yes
E3091,IT,49,64706,9,51,66,No
E3092,HR,44,24023,13,58,77,No
E3093,Operations,30,102636,5,53,74,No
E3094,IT,37,56735,14,58,49,No
E3095,Finance,38,92959,5,50,51,No
E3096,HR,40,59218,9,55,49,No
E3097,HR,57,32213,8,48,93,No
E3098,HR,38,118694,7,56,73,No
E3099,Finance,37,48460,8,37,63,No
E3100,Finance,29,84680,22,53,67,No
E3101,Marketing,34,51017,3,49,61,No
E3102,IT,49,118536,23,37,84,Yes
E3103,Marketing,51,112038,24,50,55,No
E3104,IT,24,50990,15,58,52,No
E3105,Finance,38,39515,8,40,75,No
E3106,Finance,40,49991,1,50,75,No
E3107,Marketing,29,27634,7,32,82,No
E3108,Operations,33,97034,19,52,62,No
E3109,Marketing,35,96452,2,56,53,No
E3110,IT,47,49377,14,43,71,No
E3111,Marketing,35,53001,18,56,42,No
E3112,HR,48,21391,15,38,66,No
E3113,IT,57,85206,14,54,58,No
E3114,IT,39,62215,24,30,61,No
E3115,Operations,46,99720,19,30,96,Yes
E3116,Finance,46,47114,19,55,40,No
E3117,IT,45,31882,22,57,44,No
E3118,Finance,46,37273,17,41,88,Yes
E3119,Marketing,46,65647,22,40,72,No
E3120,HR,48,102665,19,50,90,Yes
E3121,Operations,38,84892,16,30,58,No
E3122,Finance,52,62679,20,49,75,No
E3123,IT,23,20427,19,41,90,Yes
E3124,Finance,22,116952,1,46,45,No
E3125,IT,53,86267,19,44,99,Yes
E3126,Finance,39,20799,7,31,54,No
E3127,IT,37,75659,23,47,75,No
E3128,Marketing,53,114409,11,45,95,Yes
E3129,IT,32,27025,5,33,72,No
E3130,IT,23,34481,17,37,63,No
E3131,HR,46,45411,11,31,66,No
E3132,IT,55,116894,24,43,88,Yes
E3133,HR,28,34961,8,54,50,No
E3134,Operations,56,41767,10,44,88,No
E3135,HR,27,71690,12,57,62,No
E3136,Marketing,56,72870,10,38,72,No
E3137,HR,36,56135,13,31,80,No
E3138,Operations,44,84514,18,46,85,Yes
E3139,Marketing,21,106928,10,55,86,No
E3140,Finance,45,98798,19,39,95,Yes
E3141,Finance,30,90765,20,38,68,No
E3142,HR,36,43772,17,31,70,No
E3143,HR,36,38799,20,53,40,No
E3144,Operations,28,43555,16,59,73,No
E3145,Operations,49,112152,5,48,57,No
E3146,IT,59,39333,3,46,57,No
E3147,Operations,48,24261,15,40,45,No
E3148,IT,26,89002,2,46,91,No
E3149,Marketing,36,66553,13,39,79,No
E3150,HR,40,23088,22,47,40,No
E3151,Marketing,36,65783,8,52,86,No
E3152,Operations,27,21115,23,57,81,Yes
E3153,Marketing,34,90114,17,35,69,No
E3154,Marketing,46,88126,4,45,43,No
E3155,Marketing,46,92908,19,57,71,No
E3156,Operations,34,89109,22,56,49,No
E3157,Marketing,27,22978,9,47,82,No
E3158,IT,53,29422,23,49,44,No
E3159,Operations,46,63626,15,47,48,No
E3160,Marketing,40,109233,9,30,44,No
E3161,Operations,23,76174,24,57,50,No
E3162,Finance,24,116356,21,32,74,No
E3163,IT,46,57743,9,44,66,No
E3164,Marketing,31,90461,14,49,43,No
E3165,Finance,22,77199,23,39,49,No
E3166,Finance,34,49430,21,50,78,No
E3167,Operations,50,48834,16,34,72,No
E3168,Finance,32,44435,24,44,98,Yes
E3169,IT,46,107212,23,52,77,No
E3170,IT,53,75797,17,43,47,No
E3171,HR,33,63554,13,44,88,Yes
E3172,IT,34,74555,9,39,63,No
E3173,Finance,44,105350,15,53,78,No
E3174,IT,54,34716,7,38,72,No
E3175,Operations,46,80261,1,41,80,No
E3176,HR,41,47528,1,36,82,No
E3177,Finance,48,21995,5,34,58,No
E3178,HR,56,42414,24,54,41,No
E3179,Finance,22,33844,9,53,94,No
E3180,Operations,29,56659,12,39,50,No
E3181,HR,43,35522,6,54,74,No
E3182,Marketing,35,94034,13,55,56,No
E3183,Finance,33,62322,8,37,81,No
E3184,Marketing,43,87638,15,51,42,No
E3185,HR,37,28524,6,49,61,No
E3186,Marketing,22,50846,6,54,74,No
E3187,Marketing,40,93643,4,45,60,No
E3188,HR,40,80096,11,41,64,No
E3189,Operations,23,103804,21,38,78,No
E3190,Marketing,32,67703,18,39,41,No
E3191,Marketing,22,44399,3,45,40,No
E3192,Operations,56,95160,3,39,46,No
E3193,Marketing,34,112662,12,38,59,No
E3194,Marketing,36,108667,21,59,82,Yes
E3195,Marketing,39,68591,21,55,94,Yes
E3196,IT,54,40714,6,32,45,No
E3197,Operations,26,55877,21,56,94,Yes
E3198,Marketing,33,104106,6,57,75,No
E3199,Operations,56,98018,8,48,90,No
E3200,Finance,42,119854,15,40,99,Yes
E3201,Finance,38,79136,18,35,60,No
E3202,Marketing,32,53414,20,35,90,Yes
E3203,Operations,50,106576,16,44,85,Yes
E3204,Operations,27,98943,6,58,74,No
E3205,Operations,52,65468,21,44,75,No
E3206,IT,39,118841,17,42,47,No
E3207,Finance,26,99702,9,51,89,No
E3208,Operations,40,92108,19,34,43,No
E3209,Operations,47,118538,18,43,82,Yes
E3210,IT,57,112508,23,50,55,No
E3211,IT,27,66835,5,31,42,No
E3212,Operations,25,83333,6,59,46,No
E3213,HR,31,62464,12,52,41,No
E3214,Operations,35,42923,11,41,40,No
E3215,Operations,23,81855,16,49,97,Yes
E3216,IT,25,87445,20,43,40,No
E3217,IT,43,118384,17,48,77,No
E3218,Operations,57,87619,20,53,90,Yes
E3219,Operations,29,66146,9,49,46,No
E3220,Operations,35,80032,1,44,63,No
E3221,IT,23,37140,3,56,44,No
E3222,Operations,49,22670,21,49,60,No
E3223,Operations,26,56519,23,53,67,No
E3224,Marketing,37,64512,9,46,57,No
E3225,HR,46,77811,22,54,63,No
E3226,Finance,41,34691,19,43,97,Yes
E3227,HR,28,54262,13,52,71,No
E3228,Marketing,41,74892,23,57,84,Yes
E3229,Finance,31,45595,14,47,72,No
E3230,Operations,58,77207,20,56,49,No
E3231,Marketing,28,53440,19,57,48,No
E3232,Operations,44,28630,23,51,88,Yes
E3233,IT,55,51250,7,53,72,No
E3234,Marketing,34,114334,4,56,72,No
E3235,IT,34,118748,12,34,46,No
E3236,Marketing,30,97518,23,51,43,No
E3237,Marketing,32,94191,14,41,67,No
E3238,IT,58,84791,2,39,62,No
E3239,Finance,54,104118,1,37,92,No
E3240,HR,30,83753,18,58,71,No
E3241,Operations,37,80520,20,35,83,Yes
E3242,Marketing,37,24008,8,57,55,No
E3243,Operations,23,64464,3,54,85,No
E3244,IT,51,20496,6,44,94,No
E3245,Operations,21,119767,22,41,49,No
E3246,IT,32,43212,13,54,53,No
E3247,Operations,59,40637,9,54,78,No
E3248,HR,24,65227,9,35,75,No
E3249,HR,33,102413,20,41,73,No
E3250,HR,54,103346,9,44,63,No
E3251,HR,41,29884,15,41,57,No
E3252,HR,42,88259,13,38,55,No
E3253,HR,24,69810,22,48,80,No
E3254,IT,38,24761,16,50,76,No
E3255,Marketing,25,93166,2,31,80,No
E3256,Operations,39,36375,14,57,64,No
E3257,HR,22,45218,6,42,47,No
E3258,IT,32,50565,2,42,63,No
E3259,IT,37,52975,8,37,59,No
E3260,IT,30,47073,4,56,87,No
E3261,Marketing,54,89726,21,42,69,No
E3262,Operations,26,21883,24,33,59,No
E3263,Marketing,28,88422,14,35,57,No
E3264,Finance,31,69629,11,35,43,No
E3265,IT,32,84170,24,50,87,Yes
E3266,Finance,29,94489,14,41,75,No
E3267,HR,22,28381,12,41,45,No
E3268,HR,28,43238,16,46,42,No
E3269,Marketing,31,33795,6,56,57,No
E3270,Operations,56,115964,20,36,86,Yes
E3271,Finance,30,82999,1,55,79,No
E3272,Operations,41,69907,12,44,57,No
E3273,Marketing,40,29638,7,53,95,No
E3274,HR,28,90467,8,46,62,No
E3275,Operations,56,62623,9,39,74,No
E3276,Operations,49,58492,2,52,45,No
E3277,HR,32,46411,17,49,93,Yes
E3278,Finance,34,40534,20,35,65,No
E3279,HR,41,49181,13,38,60,No
E3280,Operations,42,39996,5,44,63,No
E3281,Finance,41,92089,10,45,54,No
E3282,Finance,50,103609,12,50,66,No
E3283,HR,59,92666,17,37,71,No
E3284,Operations,40,49405,21,45,51,No
E3285,Marketing,44,91325,6,34,44,No
E3286,Operations,43,48930,3,47,46,No
E3287,IT,27,37529,15,49,61,No
E3288,Marketing,29,73546,7,43,66,No
E3289,Finance,21,27942,6,31,54,No
E3290,Marketing,46,27548,4,52,78,No
E3291,Finance,58,38296,19,52,84,Yes
E3292,Finance,58,71016,5,59,96,No
E3293,Marketing,42,117780,3,32,74,No
E3294,Finance,30,20296,9,43,65,No
E3295,Finance,26,87945,6,58,62,No
E3296,IT,37,79980,13,36,52,No
E3297,Operations,58,76782,22,44,65,No
E3298,Operations,44,54229,20,46,42,No
E3299,IT,30,116382,4,30,68,No
E3300,Marketing,28,73444,2,38,41,No
E3301,HR,41,55036,4,51,67,No
E3302,HR,26,59322,8,58,62,No
E3303,HR,41,47167,13,43,75,No
E3304,IT,59,71667,10,45,88,No
E3305,IT,44,114527,18,57,45,No
E3306,Finance,53,103337,9,50,50,No
E3307,HR,38,71468,1,42,77,No
E3308,Marketing,48,92894,13,35,93,Yes
E3309,Marketing,52,73084,18,51,73,No
E3310,HR,32,83138,15,30,56,No
E3311,HR,47,42588,2,50,42,No
E3312,HR,30,82901,11,54,83,Yes
E3313,IT,52,37671,14,33,85,Yes
E3314,IT,46,103038,22,32,73,No
E3315,IT,45,110664,15,46,61,No
E3316,Operations,31,51645,14,59,68,No
E3317,Marketing,43,27637,16,31,99,Yes
E3318,Marketing,54,20660,23,48,93,Yes
E3319,Finance,43,26922,15,49,68,No
E3320,IT,49,113697,19,52,44,No
E3321,Operations,51,64721,9,51,49,No
E3322,Operations,27,77256,5,56,49,No
E3323,Marketing,53,89506,5,37,92,No
E3324,IT,41,88943,11,59,48,No
E3325,Finance,22,47843,20,54,60,No
E3326,IT,38,29046,24,44,52,No
E3327,HR,53,109336,4,35,49,No
E3328,IT,57,83985,20,52,77,No
E3329,HR,54,100083,18,49,50,No
E3330,HR,40,116925,3,31,43,No
E3331,Finance,55,50346,4,54,97,No
E3332,Marketing,38,108284,14,54,85,Yes
E3333,IT,44,111384,7,44,70,No
E3334,HR,28,73526,8,49,88,No
E3335,IT,50,93143,24,41,91,Yes
E3336,Marketing,30,56787,16,32,73,No
E3337,Marketing,43,53583,20,39,81,Yes
E3338,Operations,31,32563,15,43,74,No
E3339,Marketing,22,66060,7,56,78,No
E3340,Finance,46,53690,17,51,78,No
E3341,HR,56,114712,22,59,72,No
E3342,Operations,53,34925,22,43,47,No
E3343,Finance,33,106787,22,32,71,No
E3344,IT,45,103184,12,30,94,Yes
E3345,HR,24,40108,18,49,72,No
E3346,Marketing,39,96515,24,30,47,No
E3347,HR,38,88258,14,31,85,Yes
E3348,IT,57,25355,15,48,53,No
E3349,Operations,50,66069,15,53,73,No
E3350,Operations,39,114335,5,39,47,No
E3351,Operations,43,74471,16,33,90,Yes
E3352,Marketing,36,52705,5,33,81,No
E3353,Finance,21,63909,2,42,46,No
E3354,Finance,32,108606,20,55,52,No
E3355,HR,44,73739,9,38,93,No
E3356,Marketing,54,96820,22,36,60,No
E3357,Operations,28,107273,9,45,86,No
E3358,Operations,38,43241,4,47,71,No
E3359,IT,25,47414,15,32,50,No
E3360,IT,46,70818,11,49,97,Yes
E3361,Operations,50,40895,1,49,53,No
E3362,Operations,33,112307,18,39,50,No
E3363,Marketing,39,82409,1,53,41,No
E3364,Finance,49,75324,8,55,73,No
E3365,IT,23,86920,16,59,83,Yes
E3366,Finance,46,73555,22,55,86,Yes
E3367,Marketing,32,85453,18,51,56,No
E3368,Operations,22,42689,22,45,53,No
E3369,Finance,31,84356,9,32,64,No
E3370,Operations,48,113011,12,40,87,Yes
E3371,Operations,38,28252,19,54,66,No
E3372,HR,33,50844,18,39,47,No
E3373,Finance,57,115687,5,45,95,No
E3374,Finance,42,43365,2,37,56,No
E3375,Operations,32,26026,7,38,44,No
E3376,Marketing,22,118303,10,44,51,No
E3377,HR,57,48523,15,50,77,No
E3378,Operations,27,30482,7,32,57,No
E3379,IT,46,68888,5,33,65,No
E3380,IT,46,70110,15,59,70,No
E3381,HR,44,110644,20,42,76,No
E3382,Marketing,32,20493,20,41,45,No
E3383,Operations,36,76194,15,50,80,No
E3384,Finance,43,102001,10,38,54,No
E3385,HR,29,59767,24,54,81,Yes
E3386,Marketing,52,49550,14,43,88,Yes
E3387,Finance,35,33833,10,48,65,No
E3388,IT,57,22970,17,36,90,Yes
E3389,IT,33,118315,21,45,51,No
E3390,Finance,25,115494,14,51,80,No
E3391,HR,31,102681,2,49,86,No
E3392,IT,30,69177,16,34,53,No
E3393,Operations,33,87342,13,59,40,No
E3394,Finance,35,91200,9,39,56,No
E3395,Finance,27,81501,7,47,72,No
E3396,IT,48,48900,16,40,94,Yes
E3397,HR,52,34126,10,36,68,No
E3398,Operations,55,90690,24,43,92,Yes
E3399,HR,35,107744,22,49,93,Yes
E3400,Marketing,56,99303,9,47,84,No
E3401,Marketing,41,105579,22,40,70,No
E3402,IT,26,67994,23,51,47,No
E3403,IT,21,87061,7,56,69,No
E3404,IT,24,119064,16,41,52,No
E3405,Marketing,31,36978,9,47,55,No
E3406,HR,46,76344,24,55,41,No
E3407,HR,57,66648,17,31,84,Yes
E3408,IT,43,21055,20,52,57,No
E3409,Operations,49,95582,7,30,74,No
E3410,HR,41,101214,11,52,84,Yes
E3411,Marketing,47,64876,8,39,58,No
E3412,Finance,59,112160,7,50,52,No
E3413,Finance,33,58725,19,30,90,Yes
E3414,Finance,43,25255,20,35,43,No
E3415,Operations,36,94947,12,36,58,No
E3416,IT,50,73380,7,46,89,No
E3417,Marketing,24,73333,8,38,64,No
E3418,Operations,36,62459,7,36,77,No
E3419,Marketing,51,56163,6,46,90,No
E3420,Marketing,45,53971,9,32,96,No
E3421,IT,32,116771,13,45,70,No
E3422,Finance,46,85149,7,34,75,No
E3423,IT,57,104730,8,49,43,No
E3424,Operations,53,39476,22,47,95,Yes
E3425,Operations,48,88580,17,30,78,No
E3426,Operations,29,106593,17,33,46,No
E3427,IT,32,89050,16,52,97,Yes
E3428,Marketing,25,95526,22,40,94,Yes
E3429,Marketing,48,27507,2,49,97,No
E3430,HR,55,90393,8,38,55,No
E3431,Operations,25,32118,17,59,98,Yes
E3432,Marketing,54,70529,13,37,87,Yes
E3433,HR,54,88682,18,37,44,No
E3434,Marketing,33,111937,24,34,86,Yes
E3435,Operations,59,74176,22,41,62,No
E3436,Finance,34,111713,10,30,75,No
E3437,Operations,31,24414,2,44,71,No
E3438,IT,58,103030,2,54,63,No
E3439,Marketing,24,105973,14,47,64,No
E3440,Marketing,53,82137,16,35,84,Yes
E3441,IT,27,23937,7,39,67,No
E3442,IT,28,56731,21,43,58,No
E3443,Finance,57,106862,21,50,46,No
E3444,Marketing,30,58665,24,55,83,Yes
E3445,Marketing,35,94510,12,58,97,Yes
E3446,Finance,58,37500,23,37,80,No
E3447,HR,35,21750,14,56,56,No
E3448,Finance,25,85018,4,32,41,No
E3449,Operations,49,24027,4,51,55,No
E3450,Marketing,39,25745,18,51,78,No
E3451,IT,30,81731,3,55,57,No
E3452,Operations,32,106984,1,48,78,No
E3453,Marketing,24,48451,17,41,40,No
E3454,Finance,51,113743,7,41,42,No
E3455,Operations,38,91474,16,44,60,No
E3456,Marketing,36,81536,5,57,99,No
E3457,HR,56,32150,19,36,69,No
E3458,HR,45,33406,7,56,50,No
E3459,IT,43,39781,14,33,61,No
E3460,Marketing,32,77417,2,50,86,No
E3461,HR,54,38325,3,38,96,No
E3462,Finance,56,88684,17,51,64,No
E3463,Marketing,57,114415,16,45,42,No
E3464,Finance,23,93469,8,55,69,No
E3465,Finance,29,29436,18,42,63,No
E3466,HR,38,37669,15,33,84,Yes
E3467,Marketing,55,92010,7,53,75,No
E3468,Operations,54,96764,9,38,62,No
E3469,HR,34,119074,6,55,93,No
E3470,HR,24,21843,18,50,47,No
E3471,Marketing,49,85609,18,47,93,Yes
E3472,Marketing,35,70812,24,44,43,No
E3473,Finance,48,36059,14,44,89,Yes
E3474,Marketing,36,106269,14,35,78,No
E3475,Finance,32,60768,14,40,82,Yes
E3476,HR,25,45395,4,57,70,No
E3477,IT,54,40202,4,37,68,No
E3478,Operations,21,33273,15,58,98,Yes
E3479,HR,59,68889,15,50,75,No
E3480,Marketing,52,118635,18,46,52,No
E3481,Operations,46,93048,14,53,80,No
E3482,IT,37,113767,1,54,48,No
E3483,IT,47,108810,10,46,94,No
E3484,Finance,44,65510,20,53,60,No
E3485,Operations,55,107945,10,55,90,No
E3486,Finance,59,90649,10,57,42,No
E3487,HR,46,22881,24,47,64,No
E3488,Operations,58,65913,2,33,64,No
E3489,HR,43,104785,8,58,51,No
E3490,Finance,42,85037,1,44,68,No
E3491,Operations,24,82457,1,31,50,No
E3492,Finance,29,55343,4,31,91,No
E3493,Operations,24,82389,7,39,50,No
E3494,Finance,27,98250,9,32,88,No
E3495,IT,43,28656,16,59,65,No
E3496,Finance,22,25741,5,37,92,No
E3497,IT,44,36661,2,49,53,No
E3498,Finance,51,117091,23,36,55,No
E3499,Operations,51,48690,11,41,95,Yes
E3500,Operations,54,52833,18,55,49,No
E3501,Operations,44,91240,19,48,70,No
E3502,Marketing,46,97711,13,55,70,No
E3503,HR,36,77141,24,57,75,No
E3504,Operations,33,98232,11,59,49,No
E3505,IT,35,59023,20,44,65,No
E3506,Operations,47,60209,19,43,59,No
E3507,Marketing,24,113590,17,45,83,Yes
E3508,IT,36,106612,5,58,48,No
E3509,Marketing,50,100522,13,56,54,No
E3510,IT,50,34440,20,43,48,No
E3511,Finance,56,27960,1,32,46,No
E3512,HR,23,42462,10,47,65,No
E3513,HR,42,37821,8,58,63,No
E3514,Marketing,42,77772,24,57,51,No
E3515,HR,32,47258,8,51,99,No
E3516,Marketing,41,112889,19,35,59,No
E3517,Marketing,24,108952,6,46,95,No
E3518,Marketing,51,82524,12,52,53,No
E3519,HR,51,42115,7,57,61,No
E3520,Marketing,43,66433,16,43,55,No
E3521,HR,40,110504,9,43,68,No
E3522,Marketing,35,108267,21,49,71,No
E3523,Operations,43,108321,22,42,58,No
E3524,Marketing,48,99364,10,56,94,No
E3525,IT,36,90077,10,57,74,No
E3526,Marketing,57,60644,10,32,82,No
E3527,Finance,41,82643,20,42,71,No
E3528,Marketing,35,33311,16,58,94,Yes
E3529,IT,37,50531,1,53,92,No
E3530,IT,57,34588,17,31,59,No
E3531,HR,33,69416,21,38,90,Yes
E3532,Operations,39,32380,14,42,79,No
E3533,Marketing,50,62645,19,37,59,No
E3534,HR,38,37818,21,45,47,No
E3535,Operations,34,50857,21,53,97,Yes
E3536,Marketing,56,41711,17,58,74,No
E3537,Finance,56,25097,14,32,81,Yes
E3538,Marketing,40,48393,8,42,52,No
E3539,IT,39,42076,21,33,80,No
E3540,IT,27,104274,21,47,45,No
E3541,Finance,24,77609,9,31,86,No
E3542,HR,54,49317,8,49,55,No
E3543,Operations,22,78480,13,51,44,No
E3544,Marketing,25,27044,17,50,92,Yes
E3545,IT,30,91033,19,44,84,Yes
E3546,HR,52,75486,7,46,90,No
E3547,Finance,33,75162,17,58,73,No
E3548,IT,59,99287,1,39,45,No
E3549,Finance,25,49882,5,30,98,No
E3550,Marketing,30,74078,6,35,72,No
E3551,Operations,30,78734,2,32,54,No
E3552,IT,58,63826,16,48,54,No
E3553,IT,47,107985,22,36,53,No
E3554,Marketing,41,64028,5,42,78,No
E3555,HR,28,71331,5,42,44,No
E3556,Operations,21,118938,12,46,91,Yes
E3557,IT,48,52543,3,30,96,No
E3558,Operations,59,49362,16,43,65,No
E3559,IT,34,47315,6,58,87,No
E3560,Operations,41,47746,15,55,56,No
E3561,Finance,50,30057,15,32,82,Yes
E3562,IT,41,62915,16,43,86,Yes
E3563,Operations,29,41061,20,53,91,Yes
E3564,HR,37,71370,13,30,55,No
E3565,Finance,25,54157,12,45,74,No
E3566,Finance,51,31322,10,39,77,No
E3567,HR,58,89812,14,42,92,Yes
E3568,Operations,39,97842,2,33,62,No
E3569,Marketing,56,54017,3,38,52,No
E3570,HR,53,76792,9,43,72,No
E3571,Operations,33,47742,11,33,68,No
E3572,HR,34,117136,11,39,92,Yes
E3573,HR,53,84808,22,37,85,Yes
E3574,IT,49,37629,10,52,73,No
E3575,Operations,56,28245,14,32,73,No
E3576,Marketing,30,116950,9,52,66,No
E3577,IT,51,63870,20,36,54,No
E3578,HR,26,115634,21,39,98,Yes
E3579,HR,21,84829,10,32,89,No
E3580,HR,27,30588,22,31,48,No
E3581,Operations,47,20442,9,44,65,No
E3582,Operations,41,97339,5,38,42,No
E3583,IT,48,60721,8,44,75,No
E3584,Marketing,36,57145,11,46,86,Yes
E3585,IT,43,30599,1,59,44,No
E3586,Finance,40,92594,21,36,59,No
E3587,HR,58,102742,10,49,59,No
E3588,HR,45,97430,1,47,44,No
E3589,HR,48,22939,22,44,49,No
E3590,IT,25,42149,7,47,55,No
E3591,IT,41,86567,14,53,64,No
E3592,HR,38,30208,5,52,83,No
E3593,IT,26,86098,17,41,64,No
E3594,Operations,49,69492,22,52,69,No
E3595,Operations,39,40951,21,50,53,No
E3596,IT,53,68920,6,59,61,No
E3597,HR,21,66766,16,55,82,Yes
E3598,IT,23,77014,11,37,67,No
E3599,IT,41,48351,10,59,69,No
E3600,IT,55,104216,15,31,58,No
E3601,Finance,23,69386,7,31,77,No
E3602,Operations,45,107122,23,34,81,Yes
E3603,Marketing,58,29308,2,30,59,No
E3604,Marketing,40,79252,12,51,74,No
E3605,Finance,54,95145,19,33,61,No
E3606,IT,41,115031,12,35,54,No
E3607,Finance,43,103211,16,52,50,No
E3608,Finance,26,48064,6,42,93,No
E3609,HR,33,73879,3,48,73,No
E3610,Operations,43,28720,2,40,96,No
E3611,Marketing,29,62940,20,42,63,No
E3612,IT,37,99993,5,37,45,No
E3613,Marketing,22,88475,11,36,56,No
E3614,Marketing,39,67113,3,42,67,No
E3615,Operations,39,68926,3,30,89,No
E3616,Marketing,27,58203,22,35,70,No
E3617,Marketing,40,108901,5,36,75,No
E3618,Finance,29,25392,22,45,94,Yes
E3619,Operations,37,45905,23,59,48,No
E3620,HR,47,93508,11,56,49,No
E3621,IT,22,70385,3,44,60,No
E3622,Marketing,56,50653,13,49,97,Yes
E3623,IT,39,111865,21,59,73,No
E3624,HR,37,104720,8,31,70,No
E3625,IT,25,34799,20,55,68,No
E3626,HR,59,80103,10,54,82,No
E3627,Finance,38,35052,2,52,82,No
E3628,Marketing,27,26044,4,45,50,No
E3629,HR,37,39871,18,46,72,No
E3630,IT,59,109303,19,53,97,Yes
E3631,Marketing,56,40234,4,44,85,No
