customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
101507,34,Female,West,Secondary,Self-Employed,19159.96,52759.25,Home,637,7,51,66.91,09:52.4,1
101508,54,Female,East,Secondary,Self-Employed,66314.19,33948.29,Car,605,4,55,74.03,09:52.4,0
101509,42,Other,North,Post-Graduate,Salaried,52097.87,49312.66,Other,655,3,150,23.89,09:52.4,0
101510,55,Male,South,Graduate,Salaried,78513.5,32281.54,Home,642,0,153,49.07,09:52.4,0
101511,29,Female,North,Secondary,Self-Employed,59047.51,47868.9,Business,696,8,219,13.04,09:52.4,0
101512,40,Female,West,Secondary,Unemployed,53992.27,30511.97,Car,653,12,219,72.21,09:52.4,1
101513,,Male,North,Secondary,,110080.17,35892.72,Car,,8,258,81.27,09:52.4,1
101514,39,Female,East,Primary,Salaried,65570.57,7005.79,Car,524,12,45,14.74,09:52.4,1
101515,38,Female,East,Graduate,Salaried,57987.21,11285.06,Business,712,4,269,78.48,09:52.4,0
101516,44,Female,West,Primary,Salaried,38663.98,25553.92,Home,686,10,160,74.44,09:52.4,1
101517,48,Female,North,Secondary,Salaried,30602.16,25917.82,Other,715,8,278,36.22,09:52.4,1
101518,23,Male,West,Post-Graduate,Unemployed,79262.53,23854.28,Car,637,9,55,67.13,09:52.4,0
101519,44,Male,North,Post-Graduate,Self-Employed,77767.4,31794.93,Car,675,8,145,5,09:52.4,0
101520,57,Male,South,Secondary,Unemployed,99289.47,32413.04,Home,604,6,235,88.86,09:52.4,1
101521,51,Male,East,Graduate,Salaried,71972.79,37976.74,Car,598,7,179,54.53,09:52.4,1
101522,29,Female,West,Secondary,Self-Employed,50172.43,35034.9,Car,630,0,208,60.83,09:52.4,0
101523,62,Male,South,Post-Graduate,Self-Employed,72775.26,43061.31,Business,715,3,136,64.82,09:52.4,0
101524,24,Other,South,Secondary,Salaried,57992.48,43183.5,Education,631,9,275,55.52,09:52.4,0
101525,27,Other,West,Primary,Salaried,81634.63,27619.97,Home,646,9,183,82.11,09:52.4,1
101526,62,Female,West,Secondary,Salaried,93358.3,56224.73,Home,667,3,61,59.87,09:52.4,0
101527,34,Female,South,Secondary,Self-Employed,55786.09,45389.96,Home,652,11,63,86.7,09:52.4,1
101528,43,Female,North,Secondary,Salaried,103932.74,12895.74,Business,721,8,215,57.41,09:52.4,0
101529,38,Female,South,Graduate,Unemployed,89708.68,30889.05,Business,598,2,139,20.4,09:52.4,0
101530,45,Male,West,Graduate,Salaried,60442.11,2639.27,Other,657,11,134,87.22,09:52.4,1
101531,63,Male,South,Secondary,Self-Employed,76768.58,112.97,Business,683,9,34,66.35,09:52.4,0
101532,19,Female,North,Secondary,Salaried,67637.42,17507.59,Home,535,9,193,67.93,09:52.4,1
101533,,Female,East,Primary,,60549.85,11868.33,Other,,0,87,93.69,09:52.4,0
101534,18,Female,East,Post-Graduate,Salaried,107828.63,17599.86,Education,744,10,210,11.77,09:52.4,0
101535,68,Female,South,Post-Graduate,Unemployed,72940.11,29927.41,Car,625,4,81,43.57,09:52.4,0
101536,53,Female,North,Post-Graduate,Salaried,38975.79,43379.35,Car,574,6,190,26.52,09:52.4,1
101537,68,Male,East,Post-Graduate,Salaried,34300.76,42576.28,Other,683,11,233,61.74,09:52.4,1
101538,43,Other,South,Secondary,Salaried,35322.58,31197.91,Education,663,3,169,77.61,09:52.4,1
101539,46,Female,South,Primary,Salaried,72237.61,8693.21,Car,757,8,251,91.97,09:52.4,1
101540,38,Male,North,Graduate,Salaried,51462.16,16639.18,Other,681,5,168,45.91,09:52.4,0
101541,28,Female,West,Post-Graduate,Salaried,68332.34,34557.75,Business,584,5,231,75.76,09:52.4,1
101542,57,Male,South,Secondary,Self-Employed,83409.91,12608.25,Home,581,2,150,87.53,09:52.4,1
101543,28,Female,West,Primary,Salaried,110717.84,5996.25,Education,710,9,152,66.5,09:52.4,0
101544,53,Female,West,Graduate,Self-Employed,52038.17,32384.76,Car,675,9,38,26.85,09:52.4,0
101545,66,Male,East,Primary,Salaried,24786.23,24274.56,Home,646,4,297,59.71,09:52.4,0
101546,56,Other,West,Secondary,Salaried,104810.05,21836.21,Other,662,9,275,92.3,09:52.4,1
101547,57,Female,North,Graduate,Unemployed,23572.48,41647.03,Car,681,5,105,93.88,09:52.4,1
101548,52,Male,East,Secondary,Salaried,22589.28,41332.12,Home,676,3,62,62.81,09:52.4,0
101549,51,Male,East,Primary,Unemployed,104161.26,51716.77,Business,545,12,16,84.83,09:52.4,1
101550,64,Female,East,Graduate,Salaried,86655.79,15228.82,Education,735,2,150,23.03,09:52.4,0
101551,41,Male,South,Graduate,Salaried,72121.01,31446,Other,740,4,142,27.15,09:52.4,0
101552,39,Male,South,Post-Graduate,Self-Employed,58751.98,25285.13,Car,777,6,116,90.76,09:52.4,1
101553,22,Male,West,Secondary,Self-Employed,54019.9,30074.74,Business,761,10,65,17.17,09:52.4,0
101554,50,Male,East,Primary,Salaried,43729.35,7984.28,Education,750,5,194,22.2,09:52.4,0
101555,53,Female,East,Graduate,Salaried,52923.92,3962.9,Education,630,1,161,42.85,09:52.4,0
101556,,Female,North,Graduate,,58814.62,24396.76,Business,,0,278,58.06,09:52.4,0
101557,,Male,West,Secondary,,25638.75,12362.31,Car,,4,296,59.34,09:52.4,0
101558,36,Female,North,Graduate,Self-Employed,39494.29,39073.11,Education,524,4,39,31.28,09:52.4,1
101559,52,Male,West,Secondary,Salaried,7202.04,2489.84,Other,635,11,169,87.86,09:52.4,1
101560,69,Other,West,Secondary,Salaried,61948.19,3726.99,Home,531,11,68,87.36,09:52.4,1
101561,60,Other,South,Primary,Unemployed,61952.53,18750.06,Other,670,5,7,40.29,09:52.4,0
101562,34,Male,South,Secondary,Salaried,104462.89,1928.87,Education,739,2,85,44.09,09:52.4,0
101563,62,Female,North,Secondary,Salaried,69388.87,50140.05,Home,651,0,199,68.22,09:52.4,0
101564,60,Female,West,Graduate,Self-Employed,46098.95,22256.24,Business,610,3,132,64.67,09:52.4,0
101565,51,Male,East,Graduate,Salaried,54991.12,15957.99,Home,670,3,76,39.41,09:52.4,0
101566,26,Male,South,Post-Graduate,Salaried,72170.56,32019.46,Home,679,9,250,42.28,09:52.4,0
101567,43,Male,East,Primary,Salaried,65690.32,38257.73,Home,684,1,209,36.32,09:52.4,0
101568,19,Female,North,Primary,Salaried,74457.15,28104.38,Education,565,7,84,26.18,09:52.4,1
101569,,Other,South,Primary,,69426.12,23978.63,Car,,5,223,46.23,09:52.4,0
101570,26,Female,South,Primary,Salaried,53683.89,10247.91,Education,663,11,253,66.78,09:52.4,0
101571,57,Female,West,Graduate,Salaried,46605.17,34463.64,Car,716,2,31,71.78,09:52.4,0
101572,34,Female,North,Graduate,Salaried,45260.94,46250.55,Business,645,0,201,75.1,09:52.4,0
101573,18,Female,West,Graduate,Self-Employed,36868.22,21704.2,Business,788,11,52,38.73,09:52.4,1
101574,42,Female,South,Secondary,Salaried,32947.02,12268.22,Business,656,10,72,73.82,09:52.4,1
101575,60,Male,North,Secondary,Salaried,105961.6,27722.44,Business,617,2,21,5.59,09:52.4,0
101576,57,Female,South,Secondary,Unemployed,63117.75,25039.75,Business,580,7,16,47.93,09:52.4,1
101577,59,Female,North,Primary,Salaried,56117.46,6754.71,Other,614,3,16,76.45,09:52.4,0
101578,42,Male,South,Graduate,Self-Employed,47602.89,17459.67,Education,594,2,175,61.7,09:52.4,0
101579,56,Female,East,Post-Graduate,Salaried,70721.98,51827.29,Car,639,12,78,47.67,09:52.4,0
101580,52,Male,East,Secondary,Self-Employed,90091.6,4786.68,Business,768,10,240,63.02,09:52.4,0
101581,20,Female,West,Graduate,Unemployed,78081.61,14640.69,Other,548,3,37,86.63,09:52.4,1
101582,67,Female,East,Graduate,Salaried,83039.73,10769.3,Other,553,10,232,55.97,09:52.4,1
101583,54,Male,South,Primary,Salaried,45336.78,12095.5,Other,634,3,213,76.98,09:52.4,0
101584,61,Male,South,Graduate,Salaried,59896.77,18317.85,Education,555,1,193,93.27,09:52.4,1
101585,61,Male,East,Secondary,Salaried,45665.55,31725.73,Business,581,3,60,68.5,09:52.4,0
101586,68,Female,West,Primary,Salaried,62675.78,44628.44,Other,674,10,189,56.6,09:52.4,0
101587,47,Male,East,Graduate,Self-Employed,91814.78,28049.82,Other,646,11,267,8.37,09:52.4,0
101588,55,Female,North,Post-Graduate,Salaried,70985.1,14734.27,Business,681,8,126,38.7,09:52.4,0
101589,51,Male,North,Secondary,Salaried,100667.86,48098.73,Education,691,3,203,55.89,09:52.4,0
101590,29,Other,North,Secondary,Self-Employed,52786.91,6028.45,Other,744,11,32,76.75,09:52.4,1
101591,36,Other,East,Post-Graduate,Salaried,39825.97,35102.17,Car,677,0,261,44.43,09:52.4,0
101592,54,Female,East,Graduate,Unemployed,72803.21,9598.62,Home,734,0,94,91.41,09:52.4,0
101593,61,Female,East,Graduate,Self-Employed,62971.46,24236.15,Home,657,0,100,29.46,09:52.4,0
101594,66,Female,North,Secondary,Salaried,68067.56,33446.5,Home,677,4,285,72.01,09:52.4,0
101595,34,Female,West,Post-Graduate,Salaried,64330.5,919.36,Education,676,5,25,42.71,09:52.4,0
101596,27,Male,South,Secondary,Salaried,47889.14,27124.81,Other,670,11,117,48.74,09:52.4,0
101597,66,Male,East,Graduate,Self-Employed,64893.4,28277.16,Home,664,5,199,77.23,09:52.4,0
101598,64,Male,West,Primary,Salaried,84334.26,46935.07,Home,777,5,279,31.66,09:52.4,0
101599,29,Male,South,Graduate,Self-Employed,86902.69,65727.24,Business,699,8,70,13.71,09:52.4,0
101600,33,Male,South,Secondary,Self-Employed,47762.09,1705.45,Other,619,0,79,51.82,09:52.4,0
101601,41,Female,South,Secondary,Salaried,65775.15,46257.31,Other,814,9,14,52.59,09:52.4,0
101602,36,Other,West,Secondary,Self-Employed,96927.78,24431.8,Business,624,5,29,76.75,09:52.4,0
101603,25,Male,West,Secondary,Salaried,48302.73,12871.43,Other,650,12,144,92.15,09:52.4,1
101604,48,Female,North,Graduate,Unemployed,43763.84,30535.8,Car,592,7,10,9.98,09:52.4,1
101605,38,Male,West,Post-Graduate,Salaried,79860.07,5465.63,Education,700,7,47,58.25,09:52.4,0
101606,34,Female,West,Post-Graduate,Salaried,75473.98,6360.81,Business,768,11,260,66.32,09:52.4,0
101607,40,Female,West,Secondary,Salaried,39075.6,1027.38,Home,546,2,12,93.72,09:52.4,1
101608,54,Female,South,Graduate,Self-Employed,25013.49,33191.34,Other,631,12,298,89.83,09:52.4,1
101609,,Other,East,Graduate,,65288.9,29905.18,Car,,4,226,69.12,09:52.4,0
101610,,Male,North,Secondary,,49535.07,12784.24,Car,,9,260,51.96,09:52.4,1
101611,25,Female,East,Primary,Salaried,17898.09,47854.03,Education,690,3,84,19.54,09:52.4,0
101612,42,Female,East,Graduate,Salaried,42819.94,15055.66,Car,559,11,6,39.58,09:52.4,1
101613,35,Male,West,Post-Graduate,Self-Employed,75065.25,44244.84,Other,679,0,247,57.66,09:52.4,0
101614,42,Other,North,Graduate,Self-Employed,56214.73,26831.21,Other,655,8,35,70.27,09:52.4,1
101615,29,Male,East,Secondary,Salaried,99152.6,14854.48,Car,850,4,175,62.19,09:52.4,0
101616,32,Female,East,Graduate,Salaried,7819.06,23275.28,Other,702,1,65,69.27,09:52.4,0
101617,43,Male,North,Secondary,Salaried,93449.81,6193.86,Other,498,11,147,43.62,09:52.4,1
101618,58,Male,West,Graduate,Salaried,51402.42,28251,Home,645,1,57,70.49,09:52.4,0
101619,62,Female,East,Graduate,Salaried,47789.47,25458.25,Business,708,10,193,17.94,09:52.4,0
101620,43,Female,South,Primary,Salaried,21220.15,32911.71,Other,621,6,13,19.63,09:52.4,1
101621,64,Male,East,Post-Graduate,Salaried,71627.05,38187.29,Other,618,3,18,19.65,09:52.4,0
101622,,Male,South,Secondary,,14330.95,26734.24,Education,,0,246,85.18,09:52.4,1
101623,27,Female,West,Post-Graduate,Unemployed,80447.59,2855.18,Business,688,4,163,11.84,09:52.4,0
101624,,Male,East,Secondary,,22165.9,38985.45,Business,,1,114,77.14,09:52.4,1
101625,24,Male,North,Secondary,Salaried,26107.35,25219.96,Business,611,6,282,26.02,09:52.4,1
101626,34,Female,North,Secondary,Self-Employed,30219.63,3410.94,Car,722,8,233,47.16,09:52.4,1
101627,40,Female,East,Secondary,Self-Employed,42101.25,29644.22,Home,616,12,166,87.44,09:52.4,1
101628,43,Male,West,Primary,Salaried,83551.9,30776.86,Home,612,0,26,57.73,09:52.4,0
101629,38,Female,West,Graduate,Salaried,97598.91,19622.81,Education,554,11,126,23.91,09:52.4,1
101630,39,Female,North,Graduate,Self-Employed,44685.16,22032.45,Business,695,1,281,30.57,09:52.4,0
101631,24,Female,East,Graduate,Salaried,58835.92,16071.02,Business,680,10,286,87.84,09:52.4,1
101632,31,Female,West,Primary,Salaried,72247.93,31241.9,Other,718,5,283,43.44,09:52.4,0
101633,32,Male,North,Graduate,Salaried,51767.19,27099.87,Car,642,7,139,57.83,09:52.4,0
101634,24,Male,South,Primary,Salaried,71268.94,11376.57,Car,672,6,101,46.39,09:52.4,0
101635,26,Male,East,Graduate,Salaried,59898.01,49269.56,Education,672,8,11,39.06,09:52.4,0
101636,68,Female,South,Primary,Self-Employed,53663.5,15012.95,Home,550,1,216,25.1,09:52.4,0
101637,65,Male,South,Post-Graduate,Salaried,73513.83,31195.56,Business,815,11,30,66.76,09:52.4,1
101638,25,Female,West,Graduate,Salaried,63726.08,17939.89,Education,718,8,94,69.64,09:52.4,0
101639,67,Male,West,Graduate,Salaried,83959.39,40464.06,Car,656,3,116,29.74,09:52.4,0
101640,40,Male,West,Secondary,Salaried,40543.05,21902.02,Car,634,10,271,76.01,09:52.4,1
101641,46,Female,East,Primary,Self-Employed,10793.23,478.3,Car,743,2,291,81.91,09:52.4,1
101642,35,Male,South,Secondary,Salaried,52011.23,9578.63,Business,657,6,39,87.86,09:52.4,1
101643,48,Male,East,Post-Graduate,Unemployed,97744.27,8785.2,Business,714,4,24,19.51,09:52.4,0
101644,47,Female,West,Post-Graduate,Salaried,90298.75,16370.71,Business,610,12,264,32.35,09:52.4,0
101645,69,Male,South,Primary,Salaried,45488.44,21074.43,Other,589,4,43,82.43,09:52.4,1
101646,56,Female,East,Graduate,Self-Employed,71387.88,32407.82,Home,639,11,170,22.87,09:52.4,0
101647,,Female,East,Graduate,,75338.65,26926.58,Car,,12,169,5.31,09:52.4,0
101648,,Male,North,Graduate,,97258.45,27646.06,Car,,1,26,83.37,09:52.4,0
101649,59,Female,East,Primary,Self-Employed,21235.44,51690.3,Other,753,5,180,34.38,09:52.4,0
101650,56,Female,West,Secondary,Salaried,33279.29,37912.44,Car,728,5,150,42.3,09:52.4,0
101651,34,Male,East,Secondary,Self-Employed,9756.12,36592.07,Car,742,11,133,45.17,09:52.4,1
101652,31,Male,South,Graduate,Unemployed,43039.77,2197.43,Business,599,3,143,81.34,09:52.4,1
101653,48,Male,East,Secondary,Salaried,86657.64,13722.92,Business,629,4,164,35.41,09:52.4,0
101654,41,Female,North,Secondary,Salaried,46007.02,1044.64,Home,718,6,101,85.31,09:52.4,1
101655,52,Male,South,Post-Graduate,Salaried,27295.28,13464.21,Car,735,7,63,60.52,09:52.4,1
101656,61,Female,South,Graduate,Salaried,65665.91,36923,Education,702,5,93,52.46,09:52.4,0
101657,62,Female,North,Post-Graduate,Self-Employed,66309.22,19107.57,Car,611,4,207,34.31,09:52.4,0
101658,51,Female,West,Secondary,Self-Employed,34573.76,41086.62,Car,577,11,72,26.93,09:52.4,1
101659,20,Male,South,Primary,Salaried,47348.85,35397.03,Home,666,2,60,61.17,09:52.4,0
101660,54,Male,West,Post-Graduate,Salaried,63764.41,25756.79,Education,588,6,29,45.22,09:52.4,1
101661,60,Female,South,Secondary,Salaried,78649.66,41440.7,Car,682,7,19,86.95,09:52.4,1
101662,57,Male,South,Secondary,Salaried,43778.19,45466.24,Education,738,2,73,49.25,09:52.4,0
101663,43,Male,West,Secondary,Self-Employed,40175.59,31815.81,Business,663,4,246,51.06,09:52.4,0
101664,40,Male,South,Primary,Salaried,107813.87,28449.51,Business,559,10,87,42.51,09:52.4,1
101665,,Male,West,Secondary,,53149.34,34500.53,Education,,1,183,76.03,09:52.4,0
101666,56,Female,North,Post-Graduate,Self-Employed,66235.86,3901.2,Car,711,9,197,43.24,09:52.4,0
101667,32,Male,West,Post-Graduate,Self-Employed,76209.12,23236.43,Education,683,9,244,29.24,09:52.4,0
101668,66,Male,North,Post-Graduate,Salaried,15327.85,24640.14,Education,689,11,118,82.58,09:52.4,1
101669,21,Male,South,Primary,Self-Employed,59536.83,19468.84,Business,774,3,82,58.71,09:52.4,0
101670,46,Female,West,Secondary,Salaried,18857.09,13157.56,Education,674,11,247,58.24,09:52.4,1
101671,39,Female,South,Primary,Self-Employed,56730.56,39970.68,Other,672,3,234,59.97,09:52.4,0
101672,42,Male,West,Post-Graduate,Salaried,94328.1,27550.87,Other,710,11,153,69.7,09:52.4,0
101673,30,Female,North,Secondary,Salaried,35038.29,28914.86,Business,568,12,272,33.18,09:52.4,1
101674,35,Female,North,Graduate,Salaried,18339.52,46368.7,Car,619,7,35,8.05,09:52.4,1
101675,50,Female,West,Graduate,Salaried,107192.14,22070.07,Car,598,2,213,77.95,09:52.4,1
101676,33,Female,North,Secondary,Salaried,31323.57,19168.31,Business,696,4,211,16.6,09:52.4,0
101677,62,Male,South,Secondary,Unemployed,22535.53,45419.4,Car,586,10,139,69.96,09:52.4,1
101678,59,Male,South,Post-Graduate,Salaried,100475.79,2638.91,Home,689,4,189,12.41,09:52.4,0
101679,61,Male,East,Post-Graduate,Salaried,91014.75,51535.74,Other,635,1,252,38.78,09:52.4,0
101680,19,Male,North,Secondary,Salaried,101122.86,13935.36,Home,625,8,150,10.67,09:52.4,0
101681,52,Other,South,Secondary,Salaried,66852.27,29390.19,Home,714,3,219,52,09:52.4,0
101682,59,Male,West,Post-Graduate,Salaried,92098.93,33579.47,Home,557,8,82,63.78,09:52.4,1
101683,51,Male,North,Primary,Salaried,193954.98,68827.72,Business,616,8,190,20.43,09:52.4,0
101684,47,Female,South,Secondary,Salaried,86992.56,40393.59,Home,850,1,234,38.45,09:52.4,0
101685,30,Female,North,Primary,Salaried,37038.78,21212.09,Education,780,8,176,88.72,09:52.4,1
101686,30,Male,West,Graduate,Self-Employed,44659.93,22146.68,Car,523,8,232,44.82,09:52.4,1
101687,35,Male,South,Primary,Salaried,7112.21,32899.03,Business,614,1,63,77.23,09:52.4,1
101688,49,Male,East,Secondary,Unemployed,84294.54,38312.53,Education,654,10,237,88.45,09:52.4,1
101689,49,Female,East,Secondary,Salaried,70489.23,5495.44,Education,551,12,33,92.69,09:52.4,1
101690,52,Male,North,Graduate,Salaried,34816.88,29711.82,Other,791,5,213,85.85,09:52.4,1
101691,56,Male,West,Post-Graduate,Salaried,16277.45,19071.34,Other,652,8,60,33.57,09:52.4,1
101692,,Female,South,Graduate,,67045.33,26307.29,Education,,3,2,91.63,09:52.4,0
101693,69,Male,West,Graduate,Unemployed,101898.86,19649.67,Other,677,1,57,78.12,09:52.4,0
101694,46,Female,South,Graduate,Self-Employed,56550.98,14158.8,Car,676,6,287,80.35,09:52.4,1
101695,66,Female,North,Primary,Salaried,43538.85,9722.15,Car,590,8,138,6.37,09:52.4,1
101696,46,Male,South,Secondary,Salaried,36573.14,22734.64,Other,742,5,279,90.88,09:52.4,1
101697,,Other,West,Post-Graduate,,91233.72,30376.09,Home,,10,214,75.03,09:52.4,1
101698,33,Female,West,Secondary,Salaried,40518.8,15954.88,Education,742,10,239,74.12,09:52.4,1
101699,61,Male,North,Primary,Salaried,50720.52,42847.18,Car,610,3,285,12.34,09:52.4,0
101700,64,Female,West,Graduate,Unemployed,258130.11,123753.52,Other,524,0,31,25.93,09:52.4,0
101701,27,Female,South,Secondary,Unemployed,75937.04,31196.88,Other,751,3,206,91.6,09:52.4,0
101702,47,Female,North,Secondary,Unemployed,51677.27,24381.47,Car,702,2,274,50.06,09:52.4,0
101703,42,Male,South,Post-Graduate,Self-Employed,42525.58,11316.06,Car,732,6,11,40.81,09:52.4,0
101704,56,Other,West,Post-Graduate,Self-Employed,96639.46,30550.87,Home,736,10,47,80.59,09:52.4,1
101705,37,Male,North,Secondary,Salaried,32090.76,47157.64,Other,651,12,3,12.86,09:52.4,1
101706,22,Male,South,Post-Graduate,Salaried,54742.87,54227.19,Other,624,10,130,42.52,09:52.4,0
101707,18,Male,West,Graduate,Salaried,22353.09,45942.34,Business,644,9,72,38.81,09:52.4,1
101708,47,Male,West,Graduate,Self-Employed,89721.68,37649.64,Home,689,4,159,36.49,09:52.4,0
101709,66,Female,East,Primary,Self-Employed,48127.85,31152.9,Car,669,11,130,32.69,09:52.4,0
101710,20,Male,West,Primary,Self-Employed,42509.36,9269.98,Car,522,2,22,23.91,09:52.4,0
101711,62,Male,South,Graduate,Unemployed,76541.56,23504.18,Education,642,1,135,20.56,09:52.4,0
101712,31,Female,North,Post-Graduate,Self-Employed,24362.12,21761.83,Car,749,12,20,62.64,09:52.4,1
101713,47,Male,East,Graduate,Unemployed,75884.53,23601.94,Other,650,1,220,87.75,09:52.4,0
101714,67,Male,West,Primary,Salaried,50986.43,14208.82,Car,806,4,130,50.8,09:52.4,0
101715,21,Male,West,Primary,Self-Employed,29867.52,36367.93,Other,583,12,32,31.82,09:52.4,1
101716,35,Male,West,Graduate,Salaried,35243.43,20892.03,Other,674,12,90,19.32,09:52.4,1
101717,54,Male,South,Primary,Salaried,42895,19674.54,Home,581,7,259,79.71,09:52.4,1
101718,42,Female,East,Graduate,Unemployed,48898.91,14259.6,Car,590,7,298,92.43,09:52.4,1
101719,65,Male,South,Primary,Self-Employed,30036.85,28484.5,Home,591,11,249,36.42,09:52.4,1
101720,18,Male,East,Primary,Salaried,67362.9,47451.62,Other,805,4,173,31.19,09:52.4,0
101721,63,Female,North,Graduate,Salaried,29381.95,24846.88,Car,632,12,47,59.13,09:52.4,1
101722,32,Female,South,Graduate,Self-Employed,871.94,29226.11,Car,601,1,197,74.78,09:52.4,1
101723,26,Male,South,Secondary,Salaried,107990.49,54028.91,Home,650,12,34,45.99,09:52.4,0
101724,32,Female,North,Secondary,Unemployed,64948.19,43051.64,Home,634,3,254,61.71,09:52.4,0
101725,66,Male,East,Graduate,Salaried,110237.29,33816.17,Other,707,6,248,69.49,09:52.4,0
101726,41,Female,West,Secondary,Salaried,33908.52,33185.47,Other,507,5,42,91.45,09:52.4,1
101727,21,Female,North,Graduate,Salaried,71994.87,15954.01,Car,583,9,289,19.85,09:52.4,1
101728,29,Male,West,Post-Graduate,Salaried,82365.22,14486.96,Car,709,6,123,94.76,09:52.4,1
101729,54,Female,West,Primary,Salaried,165799.02,54242.24,Business,616,4,27,40.29,09:52.4,0
101730,,Male,North,Post-Graduate,,23888.75,27501.61,Business,,1,59,70.09,09:52.4,1
101731,60,Female,East,Secondary,Salaried,53387.97,12253.53,Education,594,7,147,56.52,09:52.4,1
101732,,Male,West,Graduate,,75659.92,35549.45,Other,,11,115,48.8,09:52.4,0
101733,56,Female,North,Secondary,Salaried,74705.51,20840.53,Education,698,1,199,67.83,09:52.4,0
101734,63,Female,South,Post-Graduate,Salaried,59959.28,41909.81,Education,717,11,128,40.62,09:52.4,0
101735,41,Female,South,Secondary,Self-Employed,82432.2,24168.87,Home,569,7,153,16.35,09:52.4,1
101736,28,Male,South,Secondary,Salaried,81252.15,22841.2,Home,564,6,271,49,09:52.4,1
101737,30,Female,North,Post-Graduate,Self-Employed,46908.31,10939.05,Business,730,2,83,51.97,09:52.4,0
101738,51,Female,South,Graduate,Salaried,21989.51,12582.1,Education,664,12,23,23.17,09:52.4,1
101739,42,Female,West,Graduate,Salaried,64760.85,44766.47,Business,608,3,11,89.21,09:52.4,0
101740,24,Female,South,Secondary,Salaried,41334.06,29034.46,Other,639,12,187,25.47,09:52.4,0
101741,69,Female,South,Graduate,Salaried,63593.72,30839.54,Car,564,6,116,41.83,09:52.4,1
101742,,Male,West,Primary,,93638.25,49009.7,Home,,3,162,18.94,09:52.4,0
101743,25,Male,South,Primary,Salaried,70937.3,5236.17,Other,661,8,103,53.22,09:52.4,0
101744,37,Female,West,Graduate,Self-Employed,92406.39,35068.84,Other,675,6,243,32.69,09:52.4,0
101745,46,Male,South,Secondary,Salaried,34713,1181.64,Home,644,0,7,49.03,09:52.4,0
101746,68,Other,West,Post-Graduate,Self-Employed,87186.39,18435.22,Home,637,0,172,25.22,09:52.4,0
101747,62,Female,South,Post-Graduate,Unemployed,101914.95,7823.69,Education,701,3,256,9.84,09:52.4,0
101748,63,Other,West,Graduate,Salaried,61608.05,37878.86,Business,643,12,247,75.13,09:52.4,1
101749,27,Male,North,Graduate,Salaried,118051.33,3345.9,Other,619,8,192,62.7,09:52.4,0
101750,60,Female,West,Graduate,Unemployed,38564.22,21548.73,Education,597,12,114,35.67,09:52.4,1
101751,51,Female,South,Primary,Salaried,44029.15,7618.45,Education,526,3,23,9.27,09:52.4,0
101752,43,Female,South,Graduate,Salaried,76248.39,12177.87,Other,695,12,276,82.9,09:52.4,1
101753,58,Female,East,Secondary,Salaried,61361.64,14489.33,Other,752,4,136,20.28,09:52.4,0
101754,66,Male,West,Secondary,Self-Employed,41427.32,44786.57,Car,592,0,195,88.77,09:52.4,1
101755,20,Female,North,Graduate,Self-Employed,75477.6,19971.56,Business,561,1,258,48.07,09:52.4,0
101756,23,Female,West,Graduate,Salaried,68888.54,50909.89,Other,606,10,278,35.63,09:52.4,0
101757,22,Male,West,Post-Graduate,Salaried,45343.08,54048.79,Home,670,3,70,71.76,09:52.4,0
101758,22,Male,North,Secondary,Unemployed,64726.29,56705.26,Car,615,11,36,83.92,09:52.4,1
101759,64,Female,West,Graduate,Salaried,78975.64,24118.5,Business,613,3,108,38.36,09:52.4,0
101760,40,Female,North,Primary,Salaried,44788.53,28155.36,Home,644,10,24,41.66,09:52.4,0
101761,66,Other,North,Graduate,Salaried,72924.9,30669.33,Home,657,9,140,43.98,09:52.4,0
101762,26,Female,West,Graduate,Self-Employed,38323.92,19487.68,Business,676,5,22,88.01,09:52.4,1
101763,52,Male,West,Graduate,Salaried,43154.39,31365.55,Car,629,12,204,67.33,09:52.4,0
101764,37,Male,South,Secondary,Self-Employed,87789.68,10972.06,Home,628,5,224,27.29,09:52.4,0
101765,66,Male,South,Primary,Salaried,75343.66,3132.14,Education,515,7,223,21.65,09:52.4,1
101766,59,Male,East,Primary,Self-Employed,12829.06,35712.02,Business,715,11,81,25.73,09:52.4,1
101767,52,Male,East,Graduate,Self-Employed,50644.38,19753.4,Business,668,12,191,28.72,09:52.4,0
101768,67,Male,West,Post-Graduate,Salaried,72242.42,10349.62,Other,756,8,286,25.72,09:52.4,0
101769,35,Male,North,Secondary,Salaried,63471.64,12246.61,Car,686,0,147,64.27,09:52.4,0
101770,34,Female,East,Graduate,Salaried,75455.11,47726.83,Education,645,0,282,15.43,09:52.4,0
101771,41,Male,West,Post-Graduate,Salaried,62899.54,31961.69,Education,546,5,11,39.86,09:52.4,0
101772,20,Female,East,Graduate,Self-Employed,56685.06,2165.39,Other,536,3,276,61.25,09:52.4,0
101773,49,Female,North,Graduate,Salaried,55920.95,7195.2,Home,723,10,56,31.18,09:52.4,0
101774,52,Male,West,Graduate,Self-Employed,87279.48,20621.81,Home,689,3,173,10.87,09:52.4,0
101775,55,Male,North,Secondary,Salaried,77373.49,32146.14,Education,753,0,204,12.36,09:52.4,0
101776,30,Male,West,Secondary,Salaried,70118.6,13081.43,Car,715,8,248,16.34,09:52.4,0
